subj,prompt,excluded_subj,excluded_subj_rep,excluded_response,response,prompt_set,prompt_val_set,prompt_val,prompt_stage,positivity_gpt,negativity_gpt,positivity_HK,negativity_HK,positivity_KSM,negativity_KSM,concrete_gpt,abstract_gpt,concrete_KG,abstract_KG,concrete_HK,abstract_HK,word_counts,brysbaert_sum,brysbaert_mean,brysbaert_sd
28,P12b,0,0,0,a group of people are arguing in a café ,12,P12,P,b,2,5,0,6,0,0,8,1,5,3,7,3,9,24.61,3.07625,1.031308981
28,P12c,0,0,0,a group of friend are hanging out at a pizza place,12,P12,P,c,3,0,5,0,1,0,7,1,5,1,9,0,11,30.35,3.035,1.03959661
29,N1a,0,0,0,People are on their phones and disconnnected from one another,1,N1,N,a,1,6,0,5,0,3,3,3,5,4,7,3,10,28.04,3.115555556,1.243554493
29,N1b,0,0,0,It looks like technology is ruling this scene.,1,N1,N,b,5,0,0,6,0,2,2,2,1,5,3,4,8,23.47,2.93375,0.750864977
29,N1c,0,0,0,One of the people are obviously bored by lack of communication from others.,1,N1,N,c,1,6,0,6,0,3,2,6,3,4,4,5,13,30.46,2.343076923,1.012821016
29,N2a,0,0,0,It looks like gossiping,2,N2,N,a,2,5,0,6,0,5,2,2,3,4,3,2,4,10.66,2.665,0.523099736
29,N2b,0,0,0,It looks like teens are gossiping,2,N2,N,b,2,2,0,7,0,5,3,2,4,4,4,2,6,16.67,2.778333333,0.853590456
29,N2c,0,0,0,It looks like young adults are gossiping,2,N2,N,c,2,2,0,7,0,5,3,2,4,4,4,2,7,20.07,2.867142857,0.861620842
29,P1a,0,0,0,It looks like a announcement of important news sparking emotions.,1,P1,P,a,5,5,5,2,2,0,2,2,4,4,3,5,10,27.01,2.701,0.738097404
29,P1b,0,0,0,It looks like a emotional conversation,1,P1,P,b,0,0,6,2,2,0,2,2,4,3,3,4,6,16.19,2.698333333,0.610685407
29,P1c,0,0,0,It looks like theyre consoling and comforting a friend.,1,P1,P,c,7,0,8,2,4,0,6,4,5,5,4,6,9,22.25,2.78125,0.746083823
29,N3a,0,0,0,It looks like a business meeting,3,N3,N,a,0,0,2,0,0,0,3,0,4,1,4,0,6,17.19,2.865,0.510166639
29,N3b,0,0,0,It looks like a business meeting to me.,3,N3,N,b,0,0,2,0,0,0,3,1,4,1,4,0,8,23.07,2.88375,0.85973314
29,N3c,0,0,0,It looks like theyre joking around during a possible business meeting and noticed one of their co workers on their phone,3,N3,N,c,1,0,3,1,4,0,4,6,5,3,5,5,21,54.93,2.891052632,0.99811987
29,N4a,0,0,0,It looks like a business related scene,4,N4,N,a,0,0,2,0,0,0,2,0,3,1,3,0,7,20.12,2.874285714,0.726288674
29,N4b,0,0,0,It looks like its business talk,4,N4,N,b,0,0,2,0,0,0,2,1,2,1,3,1,6,17.82,2.97,0.710464637
29,N4c,0,0,0,Its two co workers engaging in business.,4,N4,N,c,0,0,2,0,0,0,2,0,3,1,6,0,7,19.93,3.321666667,0.925103598
29,P2a,0,0,0,It looks like a Thanksgiving gathering,2,P2,P,a,5,0,5,0,1,0,6,0,3,2,5,0,6,16.99,2.831666667,0.516465552
29,P2b,0,0,0,It looks like a Thanksgiving gathering.,2,P2,P,b,1,0,5,0,1,0,7,1,3,2,5,0,6,16.99,2.831666667,0.516465552
29,P2c,0,0,0,It looks like a nice and fun Thanksgiving gathering upon friends or family,2,P2,P,c,8,0,6,0,5,0,3,2,4,2,6,3,13,34.51,2.654615385,0.767122495
29,N5a,0,0,0,People are consumed by technology.,5,N5,N,a,2,5,0,6,0,4,2,2,2,4,4,4,5,14.77,2.954,1.284379227
29,N5b,0,0,0,People on their phones.,5,N5,N,b,5,5,0,4,0,0,8,0,6,0,6,0,4,16.17,4.0425,0.86580887
29,N5c,0,0,0,People on their phones and one looks bored due to lack of communication.,5,N5,N,c,1,5,0,6,0,3,6,6,6,3,6,5,13,38.95,2.996153846,1.102176169
29,N6a,0,0,0,It looks like friends out on the town.,6,N6,N,a,5,0,4,0,0,0,7,1,4,2,5,0,8,22.78,2.8475,0.954579189
29,N6b,0,0,0,It looks like friends out and one is consumed by their phone.,6,N6,N,b,2,5,0,5,0,4,6,3,6,3,6,3,12,36.04,3.003333333,1.008575353
29,N6c,0,0,0,It looks like friends out and one is consumed by their phone.,6,N6,N,c,2,5,0,5,0,4,6,3,6,3,6,3,12,36.04,3.003333333,1.008575353
29,N7a,0,0,0,It looks like deep convo or arguement.,7,N7,N,a,2,5,2,5,0,5,3,1,4,3,3,3,7,12.76,2.552,0.715730396
29,N7b,0,0,0,It looks like a arguement.,7,N7,N,b,2,5,0,6,0,6,2,1,4,3,3,2,5,10.91,2.7275,0.587445033
29,N7c,0,0,0,It looks like two women in disagreement,7,N7,N,c,2,5,0,6,0,4,4,2,5,3,4,3,7,22.27,3.181428571,0.872189363
29,P3a,0,0,0,It looks like a presentation at a work place.,3,P3,P,a,0,0,3,0,0,0,6,0,4,1,5,0,9,26.3,2.922222222,0.578592641
29,P3b,0,0,0,It looks like a presentation at a work place.,3,P3,P,b,0,0,3,0,0,0,6,0,4,1,5,0,9,26.3,2.922222222,0.578592641
29,P3c,0,0,0,Its a meeting or presentation at work place,3,P3,P,c,0,0,3,0,0,0,2,0,4,1,6,0,8,22.92,2.865,0.64686055
29,P4a,0,0,0,It looks like a business meeting,4,P4,P,a,0,0,2,0,0,0,3,0,4,1,4,0,6,17.19,2.865,0.510166639
29,P4b,0,0,0,It looks like a business meeting,4,P4,P,b,0,0,2,0,0,0,3,0,4,1,4,0,6,17.19,2.865,0.510166639
29,P4c,0,0,0,Its a business meeting.,4,P4,P,c,0,0,2,0,0,0,1,0,4,1,6,0,4,12.34,3.085,0.222186108
29,P5a,0,0,0,It looks like a woman is talking loudly or yelling?,5,P5,P,a,1,5,0,5,0,4,8,2,6,0,4,2,10,32.07,3.207,0.909066065
29,P5b,0,0,0,It looks like a woman making voices to a young child,5,P5,P,b,1,0,6,0,2,0,7,1,5,0,7,1,11,34.91,3.173636364,0.993833716
29,P5c,0,0,0,Its a interaction involving adults and child,5,P5,P,c,0,0,5,0,0,0,2,0,3,0,5,0,7,21.93,3.132857143,1.131837949
29,N8a,0,0,0,It looks like one person is in deep thought.,8,N8,N,a,0,0,3,1,0,4,3,4,3,4,3,4,9,29.07,3.23,0.869655104
29,N8b,0,0,0,It looks like one of the women are in deep provoking thought or thinking about something,8,N8,N,b,1,0,3,1,0,4,3,6,3,4,3,5,16,39.94,2.49625,0.879195655
29,N8c,0,0,0,One of the women looks in deep thought or maybe even irritated,8,N8,N,c,1,3,2,3,0,5,3,6,4,4,4,6,12,31.74,2.645,0.976352209
29,N9a,0,0,0,It looks like someone is being comforted or is upset.,9,N9,N,a,2,3,2,4,3,3,3,2,4,4,4,5,10,28.1,2.81,0.847466814
29,N9b,0,0,0,It looks like someone returning their engagement ring,9,N9,N,b,1,5,0,7,0,5,7,2,5,3,7,3,8,22.61,3.23,0.934968805
29,N9c,0,0,0,It looks like a breakup,9,N9,N,c,0,5,0,8,0,6,2,1,3,5,2,4,5,12.91,2.582,0.603879127
29,P6a,0,0,0,It looks like a astounding conversation,6,P6,P,a,8,0,7,0,2,0,2,1,2,3,2,2,6,16.12,2.686666667,0.627141664
29,P6b,0,0,0,It looks like a interesting conversation among friends,6,P6,P,b,7,0,6,0,4,0,3,1,4,2,4,2,8,21.44,2.68,0.58807191
29,P6c,0,0,0,It looks like a interesting convo among friends or co workers,6,P6,P,c,3,0,6,0,4,0,2,1,4,2,3,2,11,24.47,2.718888889,0.909456492
29,N10a,0,0,1,Im not sure,10,N10,N,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3.81,1.905,0.247487373
29,N10b,0,0,0,Friends and then a girl looks alone.,10,N10,N,b,2,5,1,6,0,4,3,1,2,4,6,4,7,19.95,2.85,1.153082824
29,N10c,0,0,0,A young girl looks like she is ignored.,10,N10,N,c,1,6,0,7,0,5,3,4,3,4,5,5,8,25.62,3.2025,0.927296377
29,P7a,0,0,0,They look like they just had a victory.,7,P7,P,a,8,0,8,0,5,0,3,4,1,3,5,3,8,20.21,2.52625,0.606605014
29,P7b,0,0,0,They won a game or scored.,7,P7,P,b,5,0,8,0,6,0,2,0,3,2,6,2,6,18.45,3.075,0.913821646
29,P7c,0,0,0,They won a game or scored.,7,P7,P,c,5,0,8,0,6,0,2,0,3,2,6,2,6,18.45,3.075,0.913821646
29,N11a,0,0,0,It looks like a man consoling a woman,11,N11,N,a,1,0,3,4,4,0,7,2,5,5,6,5,8,27.27,3.40875,0.936062231
29,N11b,0,0,0,It looks like a man comforting a woman.,11,N11,N,b,1,0,3,3,4,0,7,2,5,5,6,4,8,26.3,3.2875,0.932075258
29,N11c,0,0,0,It looks like a man is comforting a upset woman.,11,N11,N,c,2,3,3,4,5,1,7,3,5,5,6,5,10,32.64,3.264,0.898062111
29,P8a,0,0,0,It looks like a team or group of people going over something important.,8,P8,P,a,1,0,3,0,0,0,4,2,3,2,6,3,13,32.97,2.7475,1.035278838
29,P8b,0,0,0,It looks like a team or group of people going over something important.,8,P8,P,b,1,0,3,0,0,0,4,1,3,2,4,3,13,32.97,2.7475,1.035278838
29,P8c,0,0,0,It looks like a team or group of people going over something important.,8,P8,P,c,1,0,3,0,0,0,4,1,3,2,4,3,13,32.97,2.7475,1.035278838
29,P9a,0,0,0,The woman appears distressed. ,9,P9,P,a,1,6,0,7,0,5,3,2,5,3,4,4,4,11.68,2.92,1.252118205
29,P9b,0,0,0,She looks upset over a situtation.,9,P9,P,b,1,5,0,6,0,5,2,3,5,3,6,5,6,14.44,2.888,0.43894191
29,P9c,0,0,0,She looks like she just received some bad news or could been laughing even at one point by photo.,9,P9,P,c,2,5,2,5,3,3,2,2,3,4,5,6,19,53.78,2.830526316,1.052496892
29,N12a,0,0,1,Im not sure,12,N12,N,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3.81,1.905,0.247487373
29,N12b,0,0,0,It looks like a business meeting .,12,N12,N,b,0,0,2,0,0,0,3,0,4,1,0,1,7,17.19,2.865,0.510166639
29,N12c,0,0,0,It is a business meeting.,12,N12,N,c,0,0,2,0,0,0,2,0,4,1,4,0,5,16.27,3.254,0.424063674
29,P10a,0,0,0,Friends hanging out.,10,P10,P,a,7,0,5,0,1,0,4,0,4,0,6,1,3,5.66,2.83,0.339411255
29,P10b,0,0,0,Friends sharing a joke.,10,P10,P,b,8,0,6,0,3,0,6,1,5,1,6,2,4,12.18,3.045,0.153731367
29,P10c,0,0,0,Friends hanging out.,10,P10,P,c,7,0,5,0,1,0,6,0,4,0,7,1,3,5.66,2.83,0.339411255
29,P11a,0,0,1,I am not sure,11,P11,P,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9.25,2.3125,0.863958911
29,P11b,0,0,1,I am not sure,11,P11,P,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9.25,2.3125,0.863958911
29,P11c,0,0,0,They are painting each other toe nails.,11,P11,P,c,2,0,6,0,0,0,8,0,6,1,9,1,7,23.5,3.357142857,1.469180205
29,P12a,0,0,0,It appears this group of friends are having a important discussion,12,P12,P,a,1,0,5,0,0,0,2,3,5,2,5,2,11,29.43,2.675454545,0.739193664
29,P12b,0,0,0,It looks like friends are having a important or emotional provoking discussion,12,P12,P,b,2,0,5,1,0,2,3,4,5,3,4,4,12,29.33,2.444166667,0.554296579
29,P12c,0,0,0,It looks like a group of friends deep in conversation,12,P12,P,c,2,0,5,0,0,3,7,2,5,3,5,3,10,29.43,2.943,0.711087586
30,N1a,0,0,0,A man sits in silence as he thinks to himself quietly. His friends are on their phones and unaware of his current state.,1,N1,N,a,2,3,1,6,0,6,3,4,6,5,8,6,23,68.61,2.983043478,1.031523299
30,N1b,0,0,0,A man sits annoyed as he realizes that all of his friends are on their phones instead of conversing with one another.,1,N1,N,b,1,5,1,7,0,5,6,7,6,5,8,7,22,61.5,2.795454545,1.123043175
30,N1c,0,0,0,A man who is worn out and tired yawns while his friends use their phones during a social event. He is possibly regretting his decision to go out.,1,N1,N,c,1,6,1,6,0,5,6,6,6,6,8,8,28,78.39,3.015,1.09966995
30,N2a,0,0,0,A woman sits upset and feeling left out as her classmates silently make fun of her.,2,N2,N,a,1,8,0,8,0,6,4,7,5,5,8,8,16,43.18,2.878666667,1.018029376
30,N2b,0,0,0,A group of classmates silently make fun of a girl in their classroom.,2,N2,N,b,1,7,0,8,0,6,6,3,4,4,8,3,13,39.98,3.331666667,1.046108228
30,N2c,0,0,0,A professor stands blankly with a look of annoyance on her face as her students decide to socialize instead of be productive.,2,N2,N,c,1,5,0,6,0,6,8,5,5,5,7,6,22,60.01,2.727727273,1.139448203
30,P1a,0,0,0,A group of healthcare professionals assess a patient.,1,P1,P,a,0,0,2,0,0,0,3,0,5,4,9,1,8,24.84,3.105,0.992558023
30,P1b,0,0,0,A group of friends have a conversation about something important.,1,P1,P,b,0,0,5,0,0,0,2,1,5,3,4,3,10,26.55,2.655,0.840545458
30,P1c,0,0,0,Family members hold an intervention for a man that is going through some sort of inner struggle. They all seem very concerned and want to ensure that he knows they're there for him.,1,P1,P,c,6,2,3,5,5,1,3,4,3,8,7,9,33,83.83,2.54030303,0.948345549
30,N3a,0,0,0,A group of friends laugh and converse with each other during a night out.,3,N3,N,a,8,0,8,0,5,0,7,2,5,2,6,3,14,38.74,2.767142857,1.02384215
30,N3b,0,0,0,Coworkers have a laugh during their work meeting.,3,N3,N,b,7,0,7,0,4,0,7,2,6,2,6,2,8,25.22,3.1525,0.949266634
30,N3c,0,0,0,A woman sits silently on her phone as she is openly mocked by her colleagues.,3,N3,N,c,1,7,0,8,0,6,7,3,5,4,8,6,15,47.69,3.179333333,1.101748394
30,N4a,0,0,0,A man and his wife chat over coffee.,4,N4,N,a,1,0,6,0,0,0,7,0,6,1,8,1,8,27.42,3.4275,1.153575188
30,N4b,0,0,0,A husband and wife openly disagree and argue with each other during breakfast.,4,N4,N,b,2,6,0,6,0,6,7,2,5,3,9,3,13,33.58,2.583076923,1.085060556
30,N4c,0,0,0,A man and woman argue with each other. They both look ready for work and not in the mood for the quarrel they are currently in.,4,N4,N,c,2,5,0,6,0,7,7,4,5,5,8,5,26,64.96,2.498461538,0.906168604
30,P2a,0,0,0,A man is inspecting a gift that he has just received from two of his friends.,2,P2,P,a,1,0,6,0,3,0,6,2,5,2,9,2,16,46.33,3.088666667,1.083663539
30,P2b,0,0,0,A family is setting the table for Thanksgiving dinner.,2,P2,P,b,5,0,7,0,1,0,7,1,6,1,9,1,9,30.61,3.401111111,1.197449837
30,P2c,0,0,0,A family is setting the table for Thanksgiving dinner. Each individual in the picture seems to have their own unique look of surprise for how big the turkey is.,2,P2,P,c,5,0,7,0,2,0,8,4,7,3,9,4,29,82.54,2.846206897,1.176427442
30,N5a,0,0,0,A woman sits annoyed while all of her friends use their phones during a social event.,5,N5,N,a,1,6,1,6,0,5,8,4,6,3,8,5,16,45.33,3.022,1.113611884
30,N5b,0,0,0,A woman sits annoyed while all of her friends use their phone during a social event.,5,N5,N,b,1,6,1,6,0,5,7,5,6,3,8,5,16,45.33,3.022,1.113611884
30,N5c,0,0,0,A woman sits annoyed while all of her friends use their phones during a social event. Her posture and expression indicate that this is possibly a common occurrence.,5,N5,N,c,1,6,1,6,0,6,8,6,6,5,8,6,28,75.41,2.792962963,0.991773139
30,N6a,0,0,0,A man at a formal event with his friends takes a selfie to post on social media.,6,N6,N,a,1,0,4,0,4,0,7,1,5,2,8,2,17,47.3,2.95625,0.810282872
30,N6b,0,0,0,An annoyed group of friends sits idly by with an obviously irritated expression as their friend takes another selfie.,6,N6,N,b,1,6,1,5,0,5,7,6,6,3,8,5,19,44.62,2.478888889,0.95836803
30,N6c,0,0,0,"A man sits annoyed with his friends, wondering to himself why they even agree to go out if they are just going to be on their phones the whole time.",6,N6,N,c,1,6,1,7,0,6,3,8,3,7,8,7,30,80.05,2.668333333,1.010681175
30,N7a,0,0,0,A couple holds hands while having an in-depth conversation.,7,N7,N,a,3,0,6,0,3,0,7,3,6,2,8,3,9,30.16,3.016,1.031861317
30,N7b,0,0,0,Two people are arguing with each other on the kitchen floor.,7,N7,N,b,1,6,0,6,0,6,8,1,6,3,9,2,11,34.02,3.092727273,1.347294258
30,N7c,0,0,0,A mother and daughter have an argument with each other over coffee. The mother has no intention of listening to what her daughter has to say.,7,N7,N,c,1,6,0,7,0,6,4,5,6,6,9,6,26,64.78,2.699166667,1.196632655
30,P3a,0,0,0,A woman discusses potential plans for her company during a meeting.,3,P3,P,a,0,0,6,0,0,0,2,1,4,2,7,1,11,32.66,2.969090909,0.950920129
30,P3b,0,0,0,A woman shares her plans with coworkers during a business meeting.,3,P3,P,b,1,0,6,0,0,0,4,1,4,2,7,1,11,34.36,3.123636364,0.853068259
30,P3c,0,0,0,A woman shares her plans with coworkers during a business meeting.,3,P3,P,c,1,0,6,0,0,0,3,1,4,2,7,1,11,34.36,3.123636364,0.853068259
30,P4a,0,0,0,A group of coworkers chat over work plans and details during a meeting.,4,P4,P,a,0,0,6,0,0,0,4,1,5,2,7,2,13,38.07,2.928461538,0.939351249
30,P4b,0,0,0,A group of coworkers silently judge their work colleague for something that she has just said.,4,P4,P,b,1,6,0,6,0,4,2,7,4,4,7,4,16,43.13,2.875333333,0.997173625
30,P4c,0,0,0,A group of work colleagues silently but openly judge their coworker for a decision that she has just made or something that she has just said. Their expressions convey annoyance and slight bewilderment.,4,P4,P,c,1,6,0,6,0,6,7,6,6,5,8,6,33,78.16,2.521290323,0.895137762
30,P5a,0,0,0,A woman openly mocks a baby for being loud and obnoxious.,5,P5,P,a,1,7,0,8,0,6,4,2,4,5,8,3,11,30.92,2.810909091,1.215561225
30,P5b,0,0,0,A woman mocks and makes a face at a kid who is having a tantrum.,5,P5,P,b,1,6,0,7,0,6,8,2,6,5,8,4,15,46.8,3.12,1.029805807
30,P5c,0,0,0,A woman makes a face at a kid who is currently upset and having a tantrum to show him that he is being ridiculous.,5,P5,P,c,2,3,0,7,0,7,8,6,6,4,8,5,24,71.02,2.959166667,1.058480932
30,N8a,0,0,0,Two individuals look surprised at what is happening in front of them.,8,N8,N,a,0,0,3,1,0,0,6,2,4,2,6,2,12,35.16,2.93,0.865752432
30,N8b,0,0,0,Two upset women silently judge an individual for their unacceptable actions.,8,N8,N,b,1,6,0,6,0,4,3,6,3,5,6,5,11,32.34,2.94,1.03256961
30,N8c,0,0,0,Two upset women silently judge an individual for their unacceptable actions.,8,N8,N,c,1,6,0,6,0,4,3,6,3,5,6,5,11,32.34,2.94,1.03256961
30,N9a,0,0,0,A woman begrudgingly accepts a pill that is given to her by a nurse.,9,N9,N,a,1,3,1,5,0,4,8,4,6,5,8,4,14,42.64,3.045714286,1.09697987
30,N9b,0,0,0,A man sits frustrated and in a state of turmoil as his wife drops her wedding ring onto his hand.,9,N9,N,b,1,8,0,8,0,7,6,7,6,3,9,6,20,63.23,3.1615,1.128400242
30,N9c,0,0,0,A crying man tearfully accepts that his wife is divorcing him.,9,N9,N,c,1,8,0,9,0,8,8,4,6,5,9,8,11,37.15,3.377272727,0.859151802
30,P6a,0,0,0,A man stands with a disappointed look on his face as he watches his daughter argue with her mother.,6,P6,P,a,1,6,0,6,0,6,7,5,6,3,8,5,19,63.16,3.324210526,1.085404767
30,P6b,0,0,0,"Coworkers discuss work drama, all very involved and invested in the scenario at hand.",6,P6,P,b,3,3,4,1,2,4,3,3,4,5,7,4,14,34.06,2.62,1.026880389
30,P6c,0,0,0,A group of coworkers discuss and theorize over the newest work drama that has occurred.,6,P6,P,c,2,3,4,1,4,0,2,2,5,5,7,4,15,32.44,2.495384615,1.009542928
30,N10a,0,0,0,A mother disappointedly scolds her children for drinking.,10,N10,N,a,1,6,1,6,0,6,6,4,6,4,9,5,8,27.42,3.4275,1.180626347
30,N10b,0,0,0,A woman silently sulks to herself while her colleagues discuss work matters without her.,10,N10,N,b,1,6,0,6,0,5,6,6,4,3,8,6,14,38.63,2.971538462,0.830500313
30,N10c,0,0,0,A woman silently sulks to herself as her work colleagues socially exclude her from the conversation they're having.,10,N10,N,c,1,7,0,7,0,6,6,7,5,4,8,7,18,48.98,2.721111111,0.846285231
30,P7a,0,0,0,Two boys hold back their friend who is angry during a football game.,7,P7,P,a,2,5,2,5,0,6,8,2,7,2,9,4,13,40.88,3.406666667,1.063085846
30,P7b,0,0,0,A youth soccer team celebrates at a goal has been made.,7,P7,P,b,8,0,8,0,6,0,7,1,5,2,9,2,11,30.88,3.088,0.82714771
30,P7c,0,0,0,A soccer team poses for a picture after winning their game. They are all excited and pose for victory in their own way.,7,P7,P,c,9,0,8,0,7,0,6,3,6,4,9,4,23,65.85,2.863043478,0.950910735
30,N11a,0,0,0,A man consoles his girlfriend as she blows her nose into a tissue.,11,N11,N,a,3,2,3,4,4,0,8,3,8,5,7,5,13,45.88,3.529230769,1.035450478
30,N11b,0,0,0,A man tries to reason with his teary eyed girlfriend as she blows her nose into a tissue.,11,N11,N,b,2,3,2,5,4,3,8,3,8,4,8,6,18,58.14,3.23,1.177020166
30,N11c,0,0,0,A man uncomfortably explains to his girlfriend why he is breaking up with her. He seems unfazed and somewhat annoyed at her response to his actions.,11,N11,N,c,1,7,0,8,0,6,3,6,5,7,8,8,26,66.4,2.656,0.971609489
30,P8a,0,0,0,A soccer coach converses with her team to make a plan for winning the game.,8,P8,P,a,3,0,6,0,2,0,3,2,5,3,7,2,15,44.87,2.991333333,1.041790126
30,P8b,0,0,0,A soccer coach talks to her team after a game to get their input on the events of the match.,8,P8,P,b,0,0,6,0,2,0,4,2,5,4,7,3,20,58.79,2.9395,1.083587973
30,P8c,0,0,0,A soccer coach is taking notes as she individually asks each of her players their opinions.,8,P8,P,c,1,0,6,0,3,0,7,2,5,4,8,3,16,45.3,3.02,0.987717426
30,P9a,0,0,0,A woman is overwhelmed by the effort her family and friends went through to throw her a birthday party.,9,P9,P,a,8,0,8,1,6,0,2,6,4,6,7,6,19,52.84,2.935555556,1.100316651
30,P9b,0,0,0,A woman is overwhelmed by the effort her family and friends put into throwing her a birthday party.,9,P9,P,b,8,0,8,1,6,0,2,6,4,6,7,6,18,50.04,2.943529412,1.095655861
30,P9c,0,0,0,A woman at a bar after having a number of drinks laughs herself to tears.,9,P9,P,c,6,0,6,2,5,0,8,2,7,5,8,5,15,48.1,3.206666667,1.122997689
30,N12a,0,0,0,An angry mother scolds her children.,12,N12,N,a,1,7,1,7,0,5,7,2,7,3,7,4,6,19.44,3.24,1.263344767
30,N12b,0,0,0,A higher up shows her dissatisfaction for the performance of one of her employees.,12,N12,N,b,1,5,1,6,0,4,2,3,4,5,6,4,14,39.98,2.855714286,0.989410969
30,N12c,0,0,0,A higher up shows her dissatisfaction for the performance of one of her employees.,12,N12,N,c,1,5,1,6,0,4,2,3,4,5,6,4,14,39.98,2.855714286,0.989410969
30,P10a,0,0,0,A group of students view their instructor during outdoor education.,10,P10,P,a,0,0,5,0,0,0,6,0,5,0,7,1,10,33.11,3.311,1.092015975
30,P10b,0,0,0,An audience intently watches a sports game play out.,10,P10,P,b,1,0,5,0,0,0,7,2,6,1,7,1,9,29.75,3.305555556,1.067533502
30,P10c,0,0,0,A group of students gather in a circle to socialize with one another. It would appear that some individuals are upset due to being left out.,10,P10,P,c,2,4,4,3,0,5,6,4,6,4,8,6,26,70.75,2.721153846,0.961874532
30,P11a,0,0,0,Two women spend time with a pet.,11,P11,P,a,3,0,7,0,0,0,6,0,6,0,6,1,7,24.6,3.514285714,0.972022927
30,P11b,0,0,0,A foot doctor inspects her patients injury.,11,P11,P,b,0,0,2,3,0,0,7,1,6,0,8,1,7,25.65,3.664285714,0.893100538
30,P11c,0,0,0,"Two friends socialize with one another, having conversation and painting their toenails.",11,P11,P,c,5,0,7,0,2,0,7,1,7,2,8,2,12,38.29,3.190833333,1.0898662
30,P12a,0,0,0,Two men silently argue while their girlfriends chat and have a good time with one another.,12,P12,P,a,4,3,2,5,2,4,6,4,5,3,8,5,16,47.84,2.99,1.022754451
30,P12b,0,0,0,Two men argue while their girlfriends watch the altercation.,12,P12,P,b,1,6,1,6,0,6,7,2,6,3,7,4,9,30.11,3.345555556,1.248299955
30,P12c,0,0,0,A group of friends openly judge their acquaintance for saying something ridiculous.,12,P12,P,c,1,6,1,6,0,5,3,3,4,5,7,5,12,31.98,2.665,0.934320366
31,N1a,0,0,0,Group of people sitting together browsing their phones.,1,N1,N,a,0,0,2,3,0,0,8,0,6,1,6,1,8,29.32,3.665,1.154593311
31,N1b,0,0,0,People sitting together at a table browsing their phones,1,N1,N,b,1,0,2,3,0,0,8,0,6,1,6,1,9,33.75,3.75,1.079409561
31,N1c,0,0,0,People sitting together at a coffee table browsing their phone and a man who looks tired.,1,N1,N,c,2,3,2,4,0,3,8,2,6,3,7,3,16,53,3.533333333,1.228388414
31,N2a,0,0,0,People gossipping about a woman,2,N2,N,a,1,5,0,7,0,5,2,1,4,4,6,3,5,17.2,3.44,1.193461353
31,N2b,0,0,0,Group of friends whispering to each other about a woman.,2,N2,N,b,1,5,0,7,0,4,8,2,5,4,7,4,10,28.3,2.83,1.164607707
31,N2c,0,0,0,Woman taking a picture in front of a group of friends.,2,N2,N,c,1,0,4,2,3,0,8,0,6,0,7,1,11,35.84,3.258181818,0.960591674
31,P1a,0,0,0,People talking to each other,1,P1,P,a,1,0,5,0,0,0,7,0,5,0,5,1,5,14.41,2.882,1.414096885
31,P1b,0,0,0,Group of people consoling a man,1,P1,P,b,3,2,3,5,4,0,7,2,5,5,7,5,6,22.41,3.735,1.161598037
31,P1c,0,0,0,Group of friends listening to and consoling another man,1,P1,P,c,5,2,4,5,5,0,8,2,5,5,8,6,9,26.74,2.971111111,1.202824223
31,N3a,0,0,0,People laughing together at a table.,3,N3,N,a,8,0,7,0,5,0,8,1,6,0,7,2,6,21.89,3.648333333,1.140656244
31,N3b,0,0,0,Colleagues laughing while presenting ,3,N3,N,b,7,0,7,0,5,0,8,1,6,1,7,2,4,12.94,3.235,1.172163242
31,N3c,0,0,0,Group of friends laughing at a woman,3,N3,N,c,1,7,1,7,0,6,7,1,6,3,8,4,7,19.71,3.285,0.975146143
