subj,prompt,excluded_subj,excluded_subj_rep,excluded_response,response,prompt_val,prompt_set,prompt_val_set,prompt_stage,concrete_gpt,abstract_gpt,negativity_gpt,positivity_gpt,word_counts,brysbaert_sum,brysbaert_mean,brysbaert_sd
168,N1c,0,0,0,The people in the picture are outside of a cafe drinking coffee. There are three people looking at their phones intently and scrolling through. One of their friends in the white shirt looks bored and is yawning. He does not have a phone.,N,1,N1,c,9,4,2,2,43,136.89,3.183488372,1.182778979
168,N2a,0,0,0,Four people are gossiping and looking at the girl at the other side. The girl seems bothered and has her hands crossed in front of her chest. ,N,2,N2,a,8,5,6,1,27,75.07,2.887307692,1.257055473
168,N2b,0,0,0,"Four people are talking and gossiping together about the girl in the front. They are trying to be secretive about it, while casting glances to the girl's way. The girl seems perplexed, she has her arms folded across her chest. ",N,2,N2,b,8,6,6,1,40,110.08,2.822564103,1.193940221
168,N2c,0,0,0,"Four people are laughing and seem to be gossiping about the woman in the pink shirt. They are trying to be secretive about the gossiping and cast glances at the pink shirt lady's way. The woman with the pink shirt look uncomfortable and stone-faced, with her arms crossed on her chest. ",N,2,N2,c,8,7,5,2,51,151.5,2.913461538,1.268849849
168,P1a,0,0,0,Four people are hanging out together. Two of the people look bored while the other two are talking to each other intently. ,P,1,P1,a,7,4,2,3,22,56.12,2.672380952,1.117076115
168,P1b,0,0,0,Four people are together and sitting down. One women is consoling the person on the far right about something. The man and the woman on the left are respectfully sitting there quietly as the woman is consoling the other person.,P,1,P1,b,8,5,2,2,40,116.79,2.91975,1.276570903
168,P1c,0,0,0,Four people are sitting together. The man on the right is explaining his situation while the woman in the white shirt has a hand on his shoulder consoling him. The woman and the man on the right are listening intently and are respectfully being quiet while the man on the right is talking about his situation,P,1,P1,c,8,5,1,2,56,158.85,2.888181818,1.215226074
168,N3a,0,0,0,Work colleagues are having fun during a lunch break. They are laughing at something funny another person has said. ,N,3,N3,a,7,2,0,8,19,48.25,2.838235294,0.944684043
168,N3b,0,0,0,Work colleagues sitting together are talking and working on their next project. They are currently laughing at something funny another person on the team has said. ,N,3,N3,b,8,2,0,8,26,71.34,2.9725,0.930162445
168,N3c,0,0,0,"Work colleagues are working on a group project. They are looking and laughing at one of their colleagues, which is a woman. The woman is trying to ignore the laughter by looking at her phone and not giving a reaction. One of the women laughing is pointing at the person who is getting laughed at.",N,3,N3,c,9,4,7,1,55,155.65,2.936792453,1.053470042
168,N4a,0,0,0,Two colleagues are talking to each other and sitting at a table. They are also having coffee,N,4,N4,a,9,0,0,2,17,49.65,2.920588235,1.24885683
168,N4b,0,0,0,"Two colleagues are talking to each other intently, sitting at a table. They seem to be talking about a business plan. They are also drinking coffee",N,4,N4,b,8,2,0,2,26,73.71,2.9484,1.190380471
168,N4c,0,0,0,A man and a woman are sitting at a table talking to each other. The man looks agitated and defensive when the woman is talking to him. They seem to be talking about work,N,4,N4,c,6,4,4,2,34,97.51,2.867941176,1.216549466
168,P2a,0,0,0,Three people are sitting at a table having Thanksgiving,P,2,P2,a,7,0,0,5,9,30.72,3.413333333,1.208635594
168,P2b,0,0,0,Three people are sitting at a table having food. The woman in the pink shirt is about to cut the turkey on the table,P,2,P2,b,9,1,0,2,24,79.08,3.295,1.398968564
168,P2c,0,0,0,The lady in the pink shirt is bringing out a huge turkey platter to the dinner table. The two men are sitting down and look amused and excited. ,P,2,P2,c,8,3,0,8,28,83.71,3.10037037,1.315062097
168,N5a,0,0,0,Four people are sitting at a cafe having coffee. Three people are looking intently at their phone. The person on the far left looks bored. ,N,5,N5,a,8,2,2,1,25,79.61,3.1844,1.182286203
168,N5b,0,0,0,Four people are having coffee at a cafe together. Three people are looking at their phones intently and scrolling through. The girl on the far left seems to be bored and has a hand on her head,N,5,N5,b,9,4,2,1,37,108.89,3.024722222,1.176213018
168,N5c,0,0,0,Four people are sitting at a cafe having coffee. Three people are scrolling and looking intently at their phones. The woman on the left looks bored and has a hand on her head,N,5,N5,c,9,3,2,1,33,102.76,3.21125,1.188888747
168,N6a,0,0,0,Three men are at a party dressed in suits. They are all sitting down. The man on the right is taking a selfie,N,6,N6,a,9,0,0,0,23,72.35,3.288636364,1.136461909
168,N6b,0,0,0,Three men are sitting down on a couch and at a party. The man on the left is taking a selfie and the man in the middle looks bored,N,6,N6,b,8,2,2,2,29,85.97,3.070357143,1.144935651
168,N6c,0,0,0,"Three men are sitting down on a couch wearing suits at a party. The man on the left is taking a selfie while the other two men look bored, one is on their phone",N,6,N6,c,9,1,0,1,34,110.51,3.348787879,1.094145664
168,N7a,0,0,0,Two people are intently talking to each other,N,7,N7,a,7,2,0,0,8,22.63,2.82875,1.265175736
168,N7b,0,0,0,Two people seem to be in a heated discussion with each other,N,7,N7,b,4,3,4,2,12,33.23,2.769166667,1.055414252
168,N7c,0,0,0,Two girls are having a talk with each other. The girl on the left looks agitated at the other girl and has a hand up to stop her. ,N,7,N7,c,8,3,4,1,28,77.77,2.88037037,1.164779548
168,P3a,0,0,0,A person is explaining something to a group of people. They are holding a pack of paper.,P,3,P3,a,7,0,0,0,17,53.14,3.125882353,1.179285053
168,P3b,0,0,0,A group of people are having a business meeting at a table. One woman is standing up and seems to be explaining something with documents in her hand. She has a hand on her head,P,3,P3,b,8,3,2,2,35,103.97,3.150606061,1.105129911
168,P3c,0,0,0,Five work colleagues are at a table having a group meeting. One woman is standing up with documents in her hand explaining something to the group. She looks a bit perplexed with a hand on her head. ,P,3,P3,c,9,3,2,2,37,117,3.25,1.038105417
168,P4a,0,0,0,A group of colleagues are having a business meeting at a desk in a room. They have laptops and tablets on their desk opening. ,P,4,P4,a,8,0,0,1,24,78.7,3.279166667,1.051024
168,P4b,0,0,0,A group of people are having a business meeting in a fancy room with a TV. They have documents and images pulled up on their laptops and tablets. ,P,4,P4,b,8,1,0,2,28,91.69,3.274642857,1.078024538
168,P4c,0,0,0,A group of colleagues are having a business meeting at a desk. They have laptops and tablets opened up to important documents and images for their meeting,P,4,P4,c,8,0,0,5,27,81.47,3.017407407,1.08755404
168,P5a,0,0,0,The lady in glasses is making a crazy face at a kid and his parent,P,5,P5,a,8,2,1,2,15,49.43,3.295333333,1.170865777
168,P5b,0,0,0,Two woman and a boy are sitting at the dining table. The lady in the red is making a crazy face to the boy. The boy is sitting in his mother's lap,P,5,P5,b,8,2,0,2,32,105.28,3.29,1.297061194
168,P5c,0,0,0,"Two woman and a boy on the plaid shirt lady's lap is sitting at a table. The lady in the red is making a funny face to the boy, he seems to be laughing. The lady in plaid is holding the boy in her lap",P,5,P5,c,8,2,0,7,45,148.99,3.310888889,1.22327768
168,N8a,0,0,0,Two people are celebrating Christmas. There is a Christmas tree in the back. One person has red hair,N,8,N8,a,8,1,0,7,18,58,3.625,1.10545315
168,N8b,0,0,0,"One woman is sitting down at a table looking annoyed, while the other woman is standing up gesturing at her. They seem to be celebrating Christmas because there is a Christmas tree in the back",N,8,N8,b,8,6,4,3,35,100.07,3.032424242,1.139078658
168,N8c,0,0,0,"A lady is sitting down looking annoyed while the other woman standing up is gesturing toward her, like she is asking something. It seems to be Christmas because there is a tree in the back. There are drink and pastries on the table",N,8,N8,c,9,4,3,2,43,124.69,2.968809524,1.178240115
168,N9a,0,0,0,There is a close up of a hand receiving something. The item is given by another person with their hand. ,N,9,N9,a,8,0,0,0,20,62.18,3.109,1.098199004
168,N9b,0,0,0,There is a close up of a person being handed a ring into their palm. This ring was given by another person who dropped the ring into the man's palm.,N,9,N9,b,9,1,0,0,30,97.28,3.242666667,1.255583209
168,N9c,0,0,0,The man looks sad as someone is dropping an engagement ring into his palm. I think they are getting a divorce.,N,9,N9,c,7,6,7,1,21,61.54,3.077,1.106678768
168,P6a,0,0,0,A group of people are having a discussion in the house,P,6,P6,a,3,0,0,5,11,33.54,3.049090909,1.206022011
168,P6b,0,0,0,A group of people are talking together in a house. One lady is explaining something while the others are listening,P,6,P6,b,8,2,0,2,20,60.03,3.0015,1.163073401
168,P6c,0,0,0,"A group of colleagues are talking to each other in a building. The woman on the right is showing a document to the others and explaining something, while the others are listening intently",P,6,P6,c,8,2,0,5,33,86.79,2.63,1.049011439
168,N10a,0,0,0,Business colleagues are having a coffee and lunch break. They are talking excitedly and relaxed.,N,10,N10,a,7,3,0,8,15,44.25,2.95,1.054033071
168,N10b,0,0,0,"A group of colleagues are talking excitedly about their day. However, one woman is sitting by herself at the end of the table. She looks sad and is not talking to the other colleagues.",N,10,N10,b,8,3,5,2,34,98.04,2.883529412,1.126625109
168,N10c,0,0,0,Work colleagues are talking to each other during their lunch break. There is one girl who is isolated from the others and is sitting by herself at the end of the table. She is not talking to anyone and looks dejected with her hand on her head looking down.,N,10,N10,c,9,4,7,1,49,140.79,2.873265306,1.12024437
168,P7a,0,0,0,Soccer players are celebrating a goal. One player is very happy and the player behind him is hugging from the back. ,P,7,P7,a,9,3,0,8,21,61.35,3.0675,1.11141387
168,P7b,0,0,0,Young sports players are celebrating a win. The player in the front is smiling and the players behind him is hugging him from the back. Two other players are in the background and smiling,P,7,P7,b,8,2,0,8,34,102.93,3.027352941,1.093843124
168,P7c,0,0,0,The young player in the front is happy about a win on the field or they scored a goal. One player behind him is hugging him. There are also two other players in the background coming in for a hug.,P,7,P7,c,8,6,0,9,40,119.83,2.99575,0.928756786
168,N11a,0,0,0,A man and a woman are sitting on a couch. The woman seems to be crying while the man is trying to console her,N,11,N11,a,8,4,4,2,24,72.5,3.020833333,1.284069335
168,N11b,0,0,0,A man and a woman are sitting on a couch. One woman is crying while the man hand his hands up like a prayer. It seems he is asking for some kind of forgiveness to the woman,N,11,N11,b,8,6,4,2,37,115.42,3.119459459,1.212604969
168,N11c,0,0,0,"A man and a woman are sitting on a couch in their house. The woman is crying with a tissue and is turned away from the man. The man seems to be pleading with her, his hands are together like a prayer",N,11,N11,c,9,4,7,1,42,127.03,3.098292683,1.206239824
168,P8a,0,0,0,The girl that is unblurred is the coach. The soccer players are huddled around her and making a team plan during the soccer game.,P,8,P8,a,8,2,0,7,24,64.94,2.951818182,1.293767611
168,P8b,0,0,0,The players are huddled around the coach with the black jacket. One player is describing something from the game and has a hand on the coach,P,8,P8,b,8,2,0,2,26,73.31,2.9324,1.274909409
168,P8c,0,0,0,The players are huddled around the coach in the black jacket to make their next team plan or talking about what to improve during practice. ,P,8,P8,c,7,4,0,5,25,66.44,2.6576,1.110230006
168,P9a,0,0,0,A lady in the red shirt is crying in a park. She seems to be wiping a tear from her eye,P,9,P9,a,8,4,6,1,21,70.17,3.341428571,1.132988463
168,P9b,0,0,0,The woman with the red shirt is having a birthday party at a restaurant. She has a birthday cake in front of her. She is very happy and is crying. She is wiping a tear from her eye,P,9,P9,b,9,4,1,8,38,115.38,3.296571429,1.123471361
168,P9c,0,0,0,A woman in a red shirt is celebrating her birthday with a group of close people. She has a birthday cake in front of her. She is crying and happy about the celebration. She is wiping a tear from her eye,P,9,P9,c,9,4,2,8,41,128.99,3.307435897,0.975663655
168,N12a,0,0,0,Someone is explaining to a group of people sitting at a desk,N,12,N12,a,6,1,0,0,12,39.91,3.325833333,1.24195197
168,N12b,0,0,0,Colleagues are having a business meeting. One woman is standing up and showing a document to the people sitting at the table,N,12,N12,b,8,1,0,2,22,67.91,3.233809524,1.219821611
168,N12c,0,0,0,A group of colleagues are having a business meeting at the desk. One woman is holding a document and explaining something to the others.,N,12,N12,c,8,1,0,5,24,68.79,2.86625,1.119513918
168,P10a,0,0,0,Four friends are sitting together during a nature hike. The person on the far right wearing a left shirt seems to be isolated from the conversation.,P,10,P10,a,7,4,2,3,26,70.22,2.8088,1.099667829
168,P10b,0,0,0,Five people are sitting down outside talking to each other. The person wearing a white shirt on the far right seems to not be in the conversation. The other four people are talking and laughing together.,P,10,P10,b,8,3,1,4,36,106.29,2.9525,1.188442859
168,P10c,0,0,0,"There are several people talking together. There are four people on the stone bench and two people sitting on the ground. The man in the red shirt is explaining something to the others, some people are laughing, listening intently, or are not interested. One person sitting on the floor is on their phone, not engaged in the conversation.",P,10,P10,c,8,4,1,2,58,178.01,3.069137931,1.250908841
168,P11a,0,0,0,Two women are sitting on a sofa. The lady on the right seems to be injured and has her foot on the other woman's leg. ,P,11,P11,a,8,2,3,2,25,74.66,3.110833333,1.293068197
168,P11b,0,0,0,Two woman are sitting on a sofa together. The woman on the right seems to be injured and has a foot on the other woman's leg. The woman on the left seems to be treating the foot,P,11,P11,b,8,4,2,3,37,106.15,2.948611111,1.289301367
168,P11c,0,0,0,Two women are sitting on a couch. The woman on the right is having her toenails painted by the other woman. She has one foot on the other woman's leg,P,11,P11,c,9,1,0,5,30,97.02,3.345517241,1.259959144
168,P12a,0,0,0,A group of people are at a fancy dinner talking to each other,P,12,P12,a,6,1,0,5,13,37.62,2.893846154,1.145916943
168,P12b,0,0,0,A group of people are at a restaurant having food and talking to each other. One person seems to be explaining something to the whole group,P,12,P12,b,7,2,0,5,26,71.99,2.768846154,1.247622786
168,P12c,0,0,0,A group of people are at a cafe eating pizza and drinking coffee. They are at a table seated. One person seems to be explaining something while the others are listening intently. ,P,12,P12,c,8,3,0,3,32,96.36,3.01125,1.329942395
169,N1a,0,0,0,"Two people are sitting on what appears to be a step or a bench, they seem to be using their cell phones.",N,1,N1,a,8,1,0,1,22,63.92,3.043809524,1.209613476
169,N1b,0,0,0,Three people are sitting on a bench using cell phones. There is a wooden structure in the background.,N,1,N1,b,9,0,0,0,18,59.61,3.506470588,1.062584945
169,N1c,0,0,0,Four people are sitting down having coffee. Three of them are on their phones and the fourth guy looks bored. ,N,1,N1,c,9,2,2,1,20,60.43,3.180526316,1.198459538
169,N2a,0,0,0,A group of people standing around outside. There is a woman with her arms crossed in the foreground.,N,2,N2,a,8,0,0,0,18,59.73,3.318333333,1.119186942
169,N2b,0,0,0,"A group of people standing around. It appears to be 2 men and 2 women, and there is a woman in the foreground.",N,2,N2,b,8,1,0,0,23,71.07,3.09,1.176149341
169,N2c,0,0,0,"A group od people standing around in an area with a foos ball table. There is a woman with her arms crossed in the foreground, looking at me.",N,2,N2,c,9,1,0,0,28,86.5,3.326923077,1.117238629
169,P1a,0,0,0,Four people are discussing a serious topic.,P,1,P1,a,2,0,0,0,7,21.05,3.007142857,0.956289954
169,P1b,0,0,0,Two women and two men are discussing a serious topic. It looks like they are in a room with big windows.,P,1,P1,b,7,1,0,0,21,66.09,3.147142857,1.072549033
169,P1c,0,0,0,The woman in the middle appears to be consoling the man on the right.,P,1,P1,c,6,6,1,2,14,38.77,2.769285714,1.221319994
169,N3a,0,0,0,A group of 5 people sitting around a table.,N,3,N3,a,8,0,0,0,9,32.54,3.615555556,1.192949193
